"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","yearIdentified","recordNumber","year","month","day","continentOcean","locality","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","monthIdentified","dayIdentified","previousCatalogNumber"
"1523","2019-11-07 11:20:39-03","UFMG","BHCB-SL","151178","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","muscosa","Selaginella muscosa","Spring","Salino, A","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Rupícola próximo a riacho. Prensado em álcool.","auto","Almeida, TE; Leroy, CJ","2014","15113","2011","04","21","América","Cachoeira do Lúcio, 2km da sede do município. Mata de Galeria.",NA,NA,NA,NA,NA,"670","670",NA,NA,"01","22",NA
"1524","2019-11-07 11:20:34-03","UFMG","BHCB-SL","151171","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","flexuosa","Selaginella flexuosa","Spring","Salino, A","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Terrestre. Barranco úmido próximo à cachoeira. Prensado em álcool.","auto","Almeida, TE; Leroy, CJ","2014","15106","2011","04","21","América","Cachoeira do Lúcio, 2km da sede do município. Mata de Galeria.",NA,NA,NA,NA,NA,"670","670",NA,NA,"01","22",NA
"1525","2019-11-07 11:19:47-03","UFMG","BHCB-SL","101353","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Doryopteris","varians","Doryopteris varians","(Raddi) J.Sm.","Almeida, TE; Souza, DT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Epífita a 1m de altura, ao lado de rio, em área aberta","auto","Almeida, TE","2006","340","2006","08","06","América","Distrito de Santana do Rio Preto (Cabeça de Boi).",NA,NA,NA,NA,NA,"705","705",NA,NA,"08",NA,NA
"1526","2019-11-07 11:18:55-03","UFMG","BHCB-SL","53350","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Phlebodium","pseudoaureum","Phlebodium pseudoaureum","(Cav.) Lellinger","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Coletada como rupícola próxima à margem de rio.","auto","Almeida, TE","2005","194","2000","03","08","América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09",NA,NA
"1527","2019-11-07 11:15:36-03","UFMG","BHCB-SL","53343","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Parablechnum","cordatum","Parablechnum cordatum","(Desv.) Gasper & Salino","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto","Dittrich, VAO","2006","184","2000","03","08","América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07",NA,NA
"1528","2019-11-07 11:19:17-03","UFMG","BHCB-SL","53349","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Adiantopsis","radiata","Adiantopsis radiata","(L.) Fée","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Terrestre.","auto","Mota, RC","2000","193","2000","03","08","América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","2019-11-07 11:15:31-03","UFMG","BHCB-SL","53338","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Blechnum","polypodioides","Blechnum polypodioides","Raddi","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"179",NA,NA,NA,"América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","2019-11-07 11:17:35-03","UFMG","BHCB-SL","53335","PreservedSpecimen","Plantae",NA,NA,NA,"Hymenophyllaceae","Trichomanes","pinnatum","Trichomanes pinnatum","Hedw.","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Coletada em barranco, próxima a margem de rio.","auto",NA,NA,"179","2000","03","08","América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2019-11-07 11:15:31-03","UFMG","BHCB-SL","53342","PreservedSpecimen","Plantae",NA,NA,NA,"Blechnaceae","Blechnum","occidentale","Blechnum occidentale","L.","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"183",NA,NA,NA,"América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","2020-02-11 18:25:30-03","UFMG","BHCB-SL","53351","PreservedSpecimen","Plantae",NA,NA,NA,"Anemiaceae","Anemia","hispida","Anemia hispida","Kunze","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Coletada em barranco, próxima à margem de rio","auto",NA,NA,"195","2000","03","08","América","Fazenda do Caixão.",NA,NA,NA,"BHCB052666",NA,NA,NA,NA,NA,NA,NA,NA
"1533","2019-11-07 11:17:38-03","UFMG","BHCB-SL","53354","PreservedSpecimen","Plantae",NA,NA,NA,"Lindsaeaceae","Lindsaea",NA,"Lindsaea",NA,"Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"195","2000","03","08","América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","2019-11-07 11:18:35-03","UFMG","BHCB-SL","53344","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Microgramma","percussa","Microgramma percussa","(Cav.) de la Sota","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Coletada em barranco, próxima à margem de rio.","auto","Almeida, TE","2013","185","2000","03","08","América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","2020-02-11 18:25:30-03","UFMG","BHCB-SL","53341","PreservedSpecimen","Plantae",NA,NA,NA,"Anemiaceae","Anemia","imbricata","Anemia imbricata","J.W.Sturm","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Coletada em barranco, próxima à margem de rio","auto","Salino, A","2007","185","2000","09","08","América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"1536","2020-02-11 18:25:41-03","UFMG","BHCB-SL","53336","PreservedSpecimen","Plantae",NA,NA,NA,"Dryopteridaceae","Elaphoglossum","horridulum","Elaphoglossum horridulum","(Kaulf.) J.Sm.","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Coletada como epífita em mata ciliar.","auto","Moran, RC; Mickel, JT","2004","180","2000","03","08","América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"1537","2019-11-07 11:20:46-03","UFMG","BHCB-SL","53345","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","muscosa","Selaginella muscosa","Spring","Mota, RC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Coletada em barranco, próxima à margem de rio.","auto","Salino, A","2001","186","2000",NA,NA,"América","Fazenda do Caixão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08",NA,NA
"1538","2019-11-26 18:30:48-03","UEL","FUEL","28221","PreservedSpecimen","Plantae","Tracheophyta",NA,"Malpighiales","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","(Aubl.) A.St.-Hil.","Stehmann, JR; et al.","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.","1990","05","27",NA,NA,NA,NA,NA,"FUEL019413",NA,NA,NA,NA,NA,NA,NA,NA
"1539","2017-03-27 17:50:01-03","UnB","UB","199189","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,"Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Árvore ca. 5 m de altura, caule soltando placas, flores passadas. (coletado material em sílica gel); Ambiente rupestre próximo ao primeiro córrego saindo da cidade",NA,NA,NA,"3132","2012","12","03","Southern America","Margem da estrada de terra de Itambé do Mato Dentro para a Cabeça de Boi (Santana do Rio Negro)","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,NA,NA,NA
"1540","2017-03-27 17:50:01-03","UnB","UB","199193","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,"Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Árvore ca. 5 m de altura, fruto imaturo verde; Mata ciliar na margem do rio Cipó",NA,NA,NA,"3136","2012","12","03","Southern America","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,NA,NA,NA
"1541","2017-03-27 17:50:01-03","UnB","UB","199194","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,"Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Árvore ca. 3,5 m de altura, caule liso, flores brancas; Mata ciliar na margem do rio Cipó",NA,NA,NA,"3137","2012","12","03","Southern America","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,NA,NA,NA
"1542","2016-09-19 16:12:31-03","UnB","UB","199201","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Arbusto ca. 1,3 m de altura, botões florais verdes; Mata baixa em borda de córrego",NA,"Faria, JEQ","2012","3144","2012","12","03","Southern America","Margem da estrada de terra de Itambé do Mato Dentro para a Cabeça de Boi (Santana do Rio Negro)","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,"12",NA,NA
"1543","2016-09-19 16:13:27-03","UnB","UB","199199","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Arbusto ca. 1 m de altura, botões florais verdes; Ambiente rupestre próximo ao primeiro córrego saindo da cidade",NA,"Faria, JEQ","2012","3142","2012","12","03","Southern America","Margem da estrada de terra de Itambé do Mato Dentro para a Cabeça de Boi (Santana do Rio Negro)","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,"12",NA,NA
"1544","2017-03-27 17:50:08-03","UnB","UB","199188","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Myrciaria",NA,"Myrciaria",NA,"Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.322222","-19.436944",NA,NA,"Subarbusto ca. 0,4 m de altura pendente em barranco, fruto imaturo verde e maduro negro. (coletado material em sílica gel); Floresta antropizada",NA,NA,NA,"3131","2012","12","03","Southern America","Margem da estrada de terra entre Senhora do Carmo e Itambé do Mato Dentro","-43.322222","-19.436944",NA,NA,NA,"792","792",NA,NA,NA,NA,NA
"1545","2016-09-19 16:11:36-03","UnB","UB","199197","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Eugenia","luschnathiana","Eugenia luschnathiana","(O. Berg) Klotzsch ex B.D. Jacks.","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.430833","-19.415",NA,NA,"Árvore ca. 5 m de altura, caule liso castanho a dourado, flores brancas. (coletado material em sílica gel); Floresta ombrófila em encosta de morro",NA,"Faria, JEQ","2012","3140","2012","12","03","Southern America","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho, morro em frente à Cachoeira","-43.430833","-19.415",NA,NA,NA,"811","811",NA,NA,"12",NA,NA
"1546","2017-06-02 14:28:38-03","UnB","UB",NA,"S","Plantae","Monocotyledonae",NA,NA,"Velloziaceae","Vellozia",NA,"Vellozia",NA,"Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.352222","-19.407778",NA,NA,"Erva com flores liláses; Campo rupestre",NA,NA,NA,"6268","2016","07","11","Southern America","Margem da estrada de terra de Itambé do Mato Dentro para o povoado Cabeça de Boi","-43.352222","-19.407778",NA,NA,NA,"810","810",NA,NA,NA,NA,NA
"1547","2016-09-19 16:22:03-03","UnB","UB","199198","S","Plantae","Dicotyledoneae",NA,NA,"Vochysiaceae","Vochysia","dasyantha","Vochysia dasyantha","Warm.","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.420556","-19.41",NA,NA,"Árvore ca 7 m de altura, flores amarelas; Mata em borda de córrego",NA,"Shimizu, GH","2014","3141","2012","12","03","Southern America","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho","-43.420556","-19.41",NA,NA,NA,"692","692",NA,NA,"12","05",NA
"1548","2016-09-19 15:41:37-03","UnB","UB","199187","S","Plantae","Dicotyledoneae",NA,NA,"Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Bureau ex Verl.","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.328611","-19.444722",NA,NA,"Árvore ca. 8 m de altura, caule com ritidoma fissurado, flores creme; Floresta antropizada",NA,"Faria, JEQ","2012","3130","2012","12","03","Southern America","Margem da estrada de terra entre Senhora do Carmo e Itambé do Mato Dentro","-43.328611","-19.444722",NA,NA,NA,"819","819",NA,NA,"12",NA,NA
"1549","2016-09-19 16:10:37-03","UnB","UB","15497","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Calycolpus","australis","Calycolpus australis","Landrum","Hensold, N; Rodrigues, MT; Menezes, NL; Kawasaki, ML","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Novon 8: 244-246.1998; .","auto","Proença, CEB",NA,"CFCR2836","1982","01","13","Southern America","Estrada para Serra Cabeça de Boi, 5km de Itambé",NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"1550","2017-08-25 17:08:46-03","UnB","UB","199190","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Arbusto ca. 1 m de altura, botões florais verdes; Ambiente rupestre próximo ao primeiro córrego saindo da cidade",NA,"Rosa, PO","2016","3133","2012","12","03","Southern America","Margem da estrada de terra de Itambé do Mato Dentro para a Cabeça de Boi (Santana do Rio Negro)","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,"12",NA,NA
"1551","2017-08-25 17:08:46-03","UnB","UB","199191","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Arbusto ca. 1,7 m de altura, botões florais verdes. (coletado material em sílica gel); Ambiente rupestre próximo ao primeiro córrego saindo da cidade",NA,"Rosa, PO","2016","3134","2012","12","03","Southern America","Margem da estrada de terra de Itambé do Mato Dentro para a Cabeça de Boi (Santana do Rio Negro)","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,"12",NA,NA
"1552","2016-09-19 16:10:41-03","UnB","UB","199192","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Arbusto ca. 1,5 m de altura, botões florais e flores verdes; Mata ciliar na margem do rio Cipó",NA,"Faria, JEQ","2012","3135","2012","12","03","Southern America","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,"12",NA,NA
"1553","2017-06-02 14:26:52-03","UnB","UB",NA,"S","Plantae","Dicotyledoneae",NA,NA,"Fabaceae","Chamaecrista",NA,"Chamaecrista",NA,"Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.329444","-19.373333",NA,NA,"Subarbusto prostrado, botões florais avermelhados, flores amarelas e frutos imaturos verdes; Campo rupestre",NA,NA,NA,"6266","2016","07","11","Southern America","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro","-43.329444","-19.373333",NA,NA,NA,"864","864",NA,NA,NA,NA,NA
"1554","2016-09-19 16:11:35-03","UnB","UB","199195","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Eugenia","laruotteana","Eugenia laruotteana","Cambess.","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.430833","-19.415",NA,NA,"Árvore ca. 14 m de altura, caule liso vermelho ferruginoso, ramos terminais e pecíolos com pilosidade acinzentada a marrom, frutos imaturos verdes pegados no chão. (coletado material em sílica gel); Floresta ombrófila em encosta de morro",NA,"Faria, JEQ","2012","3138","2012","12","03","Southern America","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho, morro em frente à Cachoeira","-43.430833","-19.415",NA,NA,NA,"811","811",NA,NA,"12",NA,NA
"1555","2016-09-19 16:11:35-03","UnB","UB","199196","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Eugenia","laruotteana","Eugenia laruotteana","Cambess.","Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.430833","-19.415",NA,NA,"Árvore ca. 13 m de altura, caule liso vermelho ferrugíneo soltando finas placas de ritidoma, frutos imaturos verdes bem jovens. (coletando material em sílica gel); Floresta ombrófila em encosta de morro",NA,"Faria, JEQ","2012","3139","2012","12","03","Southern America","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho, morro em frente à Cachoeira","-43.430833","-19.415",NA,NA,NA,"811","811",NA,NA,"12",NA,NA
"1556","2016-09-19 16:26:04-03","UnB","UB","163411","S","Plantae","Monocotyledonae",NA,NA,"Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","(Retz.) Link","Anderson, WR; Stieber, M; Kirkbride Junior, JH","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.32","-19.41",NA,NA,"In sandy soil on sandstone, with Melinis. Grassy, cut-over hillsides, with streams among shrubs and trees, and blocky sandstone outcrops.",NA,"Koyama, TM","1974","36022","1972","02","14","Southern America","5 km SEE of Pico do Itambé.","-43.32","-19.41",NA,"UB0008560","UB0008560","1140","1140",NA,NA,NA,NA,NA
"1557","2017-03-27 17:49:53-03","UnB","UB","199200","S","Plantae","Dicotyledoneae",NA,NA,"Myrtaceae","Marlierea",NA,"Marlierea",NA,"Faria, JEQ","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.331111","-19.413889",NA,NA,"Arvoreta ca. 2,5 m de altura, folhas amassadas com cheiro idêntico ao cheiro de Protium, frutos imaturos verdes e maduros negros; Mata baixa em borda de córrego",NA,NA,NA,"3143","2012","12","03","Southern America","Margem da estrada de terra de Itambé do Mato Dentro para a Cabeça de Boi (Santana do Rio Negro)","-43.331111","-19.413889",NA,NA,NA,"681","681",NA,NA,NA,NA,NA
"1558","2019-10-03 10:04:13-03","UFSCar","SORO","7388","PreserveSpecimen","Plantae",NA,NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg","Santos, M.F.; Borges, L.M.","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.402056","-19.396361",NA,NA,"Árvore, 7m. Botões florais esverdeados. Material prensado em álcool.",NA,"M.F. Santos","2008","532","2007","12","15",NA,"Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Terras de José Agostinho, na mata.","43°24'07,4W","19°23'46,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","2019-05-06 11:59:53-03","UFU","HUFU","76008","S","Plantae",NA,NA,NA,"Melastomataceae","Miconia","theizans","Miconia theizans","(Bonpl.) Cogn.","Vidal, C.V.","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.326667","-20.229167",NA,NA,"Arbóreo; Frutificação; Frutos imaturos verdes, altura 4m.; Floresta estacional semidecidual.",NA,"Romero, R.","2018","1283","2014","09","09",NA,NA,"-43.326667","-20.229167",NA,"HUFU00073651","HUFU00073651","902","902",NA,NA,"04",NA,NA
"1560","2019-09-30 11:25:50-03","IF","SPSF","50312","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","((D.Don) Cogn.)","J.R.Stehmann & M.E.G. Sobral","Brasil","MG","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"COLETA: Arbusto, pétalas brancas; GEOGRAFIA: Campo Rupestre;","auto","R.R.Rodrigues","2004","1123","1992","08","08","América do Sul","Estrada para a Serra da Cabeça de boi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","10",NA
"1561","2019-09-30 11:24:16-03","IF","SPSF","46787","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Beilschmiedia","vestita","Beilschmiedia vestita","((Barneby) & (H.S.Irwin)) (Vogel)","M.F.Santos & J.B.C.Marques","Brasil","MG","Itambe do Mato Dentro","-43.432778","-19.431944",NA,NA,"COLETA: Árvore , 20m alt. Pilosidade avermelhada, mais clara nas folhas. Folhas com face adaxial brilhante, face abaxial opaca. Inflorescência com ráquis esverdeada. Flores velhas, secas. Frutos imaturos verdes, passando a ocráceos na maturação.; GEOGRAF",NA,"M.F.Santos",NA,"426","2008","10","25","América do Sul","APA do Parque Nacional da Serra do Sipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
